"","lat","lng","name","chem"
"801",36.550455,-82.634794,"US ARMY HOLSTON ARMY AMMUNITION PLANT","MERCURY COMPOUNDS"
"802",21.4108,-157.77727,"US MARINE CORPS BASE HAWAII KANEOHE BAY","ETHYLENE GLYCOL"
"803",41.133611,-112.891111,"U.S. DOD, USAF, HILL AFB UTTR ACTIVITIES, RANGE","NITROGLYCERIN"
"804",38.319845,-104.327961,"US ARMY PUEBLO CHEMICAL DEPOT","MUSTARD GAS"
"805",36.651306,-87.466933,"US ARMY FORT CAMPBELL","DINITROTOLUENE (MIXED ISOMERS)"
"806",36.651306,-87.466933,"US ARMY FORT CAMPBELL","LEAD COMPOUNDS"
"807",38.435472,-82.704263,"FEDERAL CORRECTIONAL INSTITUTION ASHLAND KY","LEAD"
"808",39.127781,-75.466669,"US DOD USAF DOVER AFB","XYLENE (MIXED ISOMERS)"
"809",36.550455,-82.634794,"US ARMY HOLSTON ARMY AMMUNITION PLANT","HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS ONLY)"
"810",41.133611,-112.891111,"U.S. DOD, USAF, HILL AFB UTTR ACTIVITIES, RANGE","ALUMINUM (FUME OR DUST)"
"811",35.657,-117.662,"U.S. DOD NAWS CHINA LAKE","NAPHTHALENE"
"812",33.2418,-115.49454,"U.S. MARINE CORPS CHOCOLATE MOUNTAINS AERIAL GUNNERY RANGE","LEAD COMPOUNDS"
"813",32.67462,-117.161979,"U.S.NAVAL AMPHIBIOUS BASE","LEAD"
"814",41.133611,-112.891111,"U.S. DOD, USAF, HILL AFB UTTR ACTIVITIES, RANGE","ALUMINUM (FUME OR DUST)"
"815",38.319845,-104.327961,"US ARMY PUEBLO CHEMICAL DEPOT","LEAD"
"816",32.57243,-117.06889,"U.S. NAVAL BASE SAN DIEGO","LEAD"
"817",35.657,-117.662,"U.S. DOD NAWS CHINA LAKE","CHLORINE"
"818",33.2418,-115.49454,"U.S. MARINE CORPS CHOCOLATE MOUNTAINS AERIAL GUNNERY RANGE","NITROGLYCERIN"
"819",39.127781,-75.466669,"US DOD USAF DOVER AFB","CUMENE"
"820",33.425237,-86.145866,"FCI TALLADEGA","LEAD"
"821",32.773882,-97.423023,"US NAVY NAVAL AIR STATION JOINT RESERVE BASE FORT WORTH","ETHYLBENZENE"
"822",41.133611,-112.891111,"U.S. DOD, USAF, HILL AFB UTTR ACTIVITIES, RANGE","LEAD COMPOUNDS"
"823",41.133611,-112.891111,"U.S. DOD, USAF, HILL AFB UTTR ACTIVITIES, RANGE","NITROGLYCERIN"
"824",38.567832,-118.590936,"US ARMY HAWTHORNE ARMY DEPOT NEW BOMB","NITROGLYCERIN"
"825",32.57243,-117.06889,"U.S. NAVAL BASE SAN DIEGO","LEAD"
"826",39.127781,-75.466669,"US DOD USAF DOVER AFB","ETHYLBENZENE"
"827",32.773882,-97.423023,"US NAVY NAVAL AIR STATION JOINT RESERVE BASE FORT WORTH","NAPHTHALENE"
"828",38.567832,-118.590936,"US ARMY HAWTHORNE ARMY DEPOT NEW BOMB","LEAD COMPOUNDS"
"829",35.657,-117.662,"U.S. DOD NAWS CHINA LAKE","LEAD"
"830",36.550455,-82.634794,"US ARMY HOLSTON ARMY AMMUNITION PLANT","SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY)"
"831",36.008969,-86.507033,"US ARMY NATIONAL GUARD SMYRNA RANGE(S)","LEAD"
"832",36.550455,-82.634794,"US ARMY HOLSTON ARMY AMMUNITION PLANT","NITRIC ACID"
"833",33.75869,-81.92108,"FEDERAL BUREAU PRISONS EDGEFIELD","LEAD"
"834",33.906389,-117.2557,"US DOD USAF MARCH AIR RESERVE BASE","NAPHTHALENE"
"835",38.567832,-118.590936,"US ARMY HAWTHORNE ARMY DEPOT NEW BOMB","ETHYLENE"
"836",39.127781,-75.466669,"US DOD USAF DOVER AFB","NAPHTHALENE"
"837",32.08271,-110.85796,"FCC TUCSON","LEAD"
"838",32.773882,-97.423023,"US NAVY NAVAL AIR STATION JOINT RESERVE BASE FORT WORTH","LEAD"
"839",36.550455,-82.634794,"US ARMY HOLSTON ARMY AMMUNITION PLANT","TOLUENE"
"840",21.4108,-157.77727,"US MARINE CORPS BASE HAWAII KANEOHE BAY","NITRATE COMPOUNDS"
"841",33.2418,-115.49454,"U.S. MARINE CORPS CHOCOLATE MOUNTAINS AERIAL GUNNERY RANGE","NAPHTHALENE"
"842",21.4108,-157.77727,"US MARINE CORPS BASE HAWAII KANEOHE BAY","LEAD"
"843",38.567832,-118.590936,"US ARMY HAWTHORNE ARMY DEPOT NEW BOMB","CHLOROPRENE"
"844",38.59665,-77.17704,"US NAVY  NAVAL SUPPORT FACILITY INDIAN HEAD","NITRATE COMPOUNDS"
"845",39.127781,-75.466669,"US DOD USAF DOVER AFB","1,2,4-TRIMETHYLBENZENE"
"846",40.14595,-120.12019,"US ARMY SIERRA ARMY DEPOT","TOLUENE DIISOCYANATE (MIXED ISOMERS)"
"847",36.651306,-87.466933,"US ARMY FORT CAMPBELL","COPPER"
"848",32.773882,-97.423023,"US NAVY NAVAL AIR STATION JOINT RESERVE BASE FORT WORTH","LEAD"
"849",35.657,-117.662,"U.S. DOD NAWS CHINA LAKE","CHLORINE"
"850",36.550455,-82.634794,"US ARMY HOLSTON ARMY AMMUNITION PLANT","AMMONIA"
"851",32.667621,-116.437064,"US NAVY CAMP MICHAEL MONSOOR - LA POSTA (RANGES) (PART)","LEAD COMPOUNDS"
"852",45.085875,-123.385949,"FEDERAL CORRECTIONAL INSTITUTION SHERIDAN","LEAD"
"853",30.2214,-97.31316,"US ARMY NATIONAL GUARD CAMP SWIFT RANGES","LEAD"
"854",38.26445,-121.9332,"US DOD USAF TRAVIS AFB","XYLENE (MIXED ISOMERS)"
"855",21.490694,-158.030139,"U.S. ARMY SCHOFIELD BARRACKS - RANGE FACILITY","LEAD"
"856",40.14595,-120.12019,"US ARMY SIERRA ARMY DEPOT","LEAD"
"857",38.59665,-77.17704,"US NAVY  NAVAL SUPPORT FACILITY INDIAN HEAD","NITRIC ACID"
"858",33.452402,-94.315567,"US ARMY RED RIVER ARMY DEPOT","ETHYLBENZENE"
"859",21.490694,-158.030139,"U.S. ARMY SCHOFIELD BARRACKS - RANGE FACILITY","LEAD COMPOUNDS"
"860",13.441667,144.656667,"NAVAL BASE GUAM-APRA HARBOR WWTP","NITRATE COMPOUNDS"
"861",64.823,-147.6106,"FORT WAINWRIGHT MAIN CANTONMENT","NITROGLYCERIN"
"862",38.59665,-77.17704,"US NAVY  NAVAL SUPPORT FACILITY INDIAN HEAD","NITROGLYCERIN"
"863",38.26445,-121.9332,"US DOD USAF TRAVIS AFB","NAPHTHALENE"
"864",30.192898,-97.307453,"FEDERAL CORRECTIONAL INSTITUTION BASTROP","LEAD"
"865",40.14595,-120.12019,"US ARMY SIERRA ARMY DEPOT","METHYL ISOBUTYL KETONE"
"866",33.452402,-94.315567,"US ARMY RED RIVER ARMY DEPOT","METHYL ISOBUTYL KETONE"
"867",40.14595,-120.12019,"US ARMY SIERRA ARMY DEPOT","DIISOCYANATES"
"868",33.452402,-94.315567,"US ARMY RED RIVER ARMY DEPOT","COBALT COMPOUNDS"
"869",33.452402,-94.315567,"US ARMY RED RIVER ARMY DEPOT","CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)"
"870",46.0751,-94.3308,"US ARMY NATIONAL GUARD CAMP RIPLEY RANGES","COPPER"
"871",64.823,-147.6106,"FORT WAINWRIGHT MAIN CANTONMENT","MANGANESE COMPOUNDS"
"872",40.14595,-120.12019,"US ARMY SIERRA ARMY DEPOT","XYLENE (MIXED ISOMERS)"
"873",33.452402,-94.315567,"US ARMY RED RIVER ARMY DEPOT","XYLENE (MIXED ISOMERS)"
"874",38.89879,-77.03364,"US TREASURY DEPARTMENT-MAIN TREASURY & TREASURY ANNEX","2,2-DICHLORO-1,1,1-TRIFLUOROETHANE"
"875",64.823,-147.6106,"FORT WAINWRIGHT MAIN CANTONMENT","LEAD COMPOUNDS"
"876",64.823,-147.6106,"FORT WAINWRIGHT MAIN CANTONMENT","BARIUM COMPOUNDS"
"877",64.823,-147.6106,"FORT WAINWRIGHT MAIN CANTONMENT","MERCURY"
"878",40.14595,-120.12019,"US ARMY SIERRA ARMY DEPOT","CHROMIUM"
"879",30.2214,-97.31316,"US ARMY NATIONAL GUARD CAMP SWIFT RANGES","COPPER"
"880",40.14595,-120.12019,"US ARMY SIERRA ARMY DEPOT","ETHYLBENZENE"
"881",64.823,-147.6106,"FORT WAINWRIGHT MAIN CANTONMENT","LEAD COMPOUNDS"
"882",36.720086,-120.396168,"FEDERAL BUREAU OF PRISONS FCI MENDOTA","LEAD"
"883",40.14595,-120.12019,"US ARMY SIERRA ARMY DEPOT","TOLUENE"
"884",32.620556,-114.506666,"U.S. MARINE CORPS BARRY M. GOLDWATER RANGE COMPLEX","LEAD"
"885",64.823,-147.6106,"FORT WAINWRIGHT MAIN CANTONMENT","LEAD"
"886",38.26445,-121.9332,"US DOD USAF TRAVIS AFB","TOLUENE"
"887",64.823,-147.6106,"FORT WAINWRIGHT MAIN CANTONMENT","COPPER"
"888",29.640872,-101.13216,"COMSTOCK BORDER PATROL STATION TX11492","LEAD"
"889",39.356438,-82.965169,"US ARMY NATIONAL GUARD RANGE - CAMP SHERMAN","LEAD"
"890",33.452402,-94.315567,"US ARMY RED RIVER ARMY DEPOT","ETHYLENE GLYCOL"
"891",33.452402,-94.315567,"US ARMY RED RIVER ARMY DEPOT","MIXTURE"
"892",44.2596,-121.149126,"US FOREST SERVICE REDMOND AIR TANKER BASE","AMMONIA"
"893",38.59665,-77.17704,"US NAVY  NAVAL SUPPORT FACILITY INDIAN HEAD","LEAD COMPOUNDS"
"894",46.0751,-94.3308,"US ARMY NATIONAL GUARD CAMP RIPLEY RANGES","LEAD COMPOUNDS"
"895",32.620556,-114.506666,"U.S. MARINE CORPS BARRY M. GOLDWATER RANGE COMPLEX","LEAD"
"896",40.14595,-120.12019,"US ARMY SIERRA ARMY DEPOT","ETHYLENE GLYCOL"
"897",21.490694,-158.030139,"U.S. ARMY SCHOFIELD BARRACKS - RANGE FACILITY","COPPER"
"898",32.620556,-114.506666,"U.S. MARINE CORPS BARRY M. GOLDWATER RANGE COMPLEX","NAPHTHALENE"
"899",21.490694,-158.030139,"U.S. ARMY SCHOFIELD BARRACKS - RANGE FACILITY","NITROGLYCERIN"
"900",61.237381,-149.826761,"US DOD USAF JOINT BASE ELMENDORF-RICHARDSON","COPPER"
"901",33.978526,-98.515734,"US DOD USAF SHEPPARD AFB","NAPHTHALENE"
"902",37.637428,-97.250607,"US DOD USAF MCCONNELL AFB","NAPHTHALENE"
"903",30.318528,-91.310109,"US DOE BAYOU CHOCTAW SPR SITE","BENZENE"
"904",27.845725,-82.501513,"U.S. DOD, USAF, MACDILL AFB","XYLENE (MIXED ISOMERS)"
"905",33.978526,-98.515734,"US DOD USAF SHEPPARD AFB","XYLENE (MIXED ISOMERS)"
"906",38.103329,-77.269147,"US ARMY FORT AP HILL","COPPER"
"907",64.823,-147.6106,"FORT WAINWRIGHT MAIN CANTONMENT","BARIUM COMPOUNDS"
"908",33.452402,-94.315567,"US ARMY RED RIVER ARMY DEPOT","TOLUENE"
"909",27.845725,-82.501513,"U.S. DOD, USAF, MACDILL AFB","ETHYLBENZENE"
"910",38.103329,-77.269147,"US ARMY FORT AP HILL","COPPER"
"911",34.400077,-103.326341,"US DOD USAF CANNON AFB","NAPHTHALENE"
"912",36.811505,-76.024962,"US NAVY NAVAL AIR STATION OCEANA BASE","LEAD"
"913",38.103329,-77.269147,"US ARMY FORT AP HILL","LEAD COMPOUNDS"
"914",33.978526,-98.515734,"US DOD USAF SHEPPARD AFB","CUMENE"
"915",41.371292,-72.099781,"US COAST GUARD ACADEMY","POLYCYCLIC AROMATIC COMPOUNDS"
"916",38.103329,-77.269147,"US ARMY FORT AP HILL","LEAD COMPOUNDS"
"917",38.103329,-77.269147,"US ARMY FORT AP HILL","NITROGLYCERIN"
"918",41.400139,-72.087081,"US DOD-NAVAL SUBMARINE BASE NEW LONDON","LEAD"
"919",41.371292,-72.099781,"US COAST GUARD ACADEMY","LEAD"
"920",36.811505,-76.024962,"US NAVY NAVAL AIR STATION OCEANA BASE","NAPHTHALENE"
"921",36.811505,-76.024962,"US NAVY NAVAL AIR STATION OCEANA BASE","LEAD"
"922",33.978526,-98.515734,"US DOD USAF SHEPPARD AFB","ETHYLBENZENE"
"923",34.400077,-103.326341,"US DOD USAF CANNON AFB","ETHYLBENZENE"
"924",27.845725,-82.501513,"U.S. DOD, USAF, MACDILL AFB","NAPHTHALENE"
"925",34.400077,-103.326341,"US DOD USAF CANNON AFB","LEAD"
"926",35.00444,-106.44861,"US DOE NATIONAL TRAINING CENTER","LEAD COMPOUNDS"
"927",30.318528,-91.310109,"US DOE BAYOU CHOCTAW SPR SITE","N-HEXANE"
"928",30.812659,-85.18872,"FEDERAL CORRECTIONAL INSTITUTION MARIANNA","LEAD"
"929",37.38307,-120.55911,"ATWATER FEDERAL PRISON","LEAD"
"930",42.336207,-85.300895,"US ARMY NATIONAL GUARD FORT CUSTER TRAINING CENTER RANGES","LEAD"
"931",41.371292,-72.099781,"US COAST GUARD ACADEMY","LEAD COMPOUNDS"
"932",38.74739,-76.84925,"US DHS FLETC CHELTENHAM MD","LEAD COMPOUNDS"
"933",41.371292,-72.099781,"US COAST GUARD ACADEMY","BENZO(G,H,I)PERYLENE"
"934",41.400139,-72.087081,"US DOD-NAVAL SUBMARINE BASE NEW LONDON","LEAD"
"935",32.654581,-114.5888,"US MARINE CORPS AIR STATION YUMA","NAPHTHALENE"
"936",61.237381,-149.826761,"US DOD USAF JOINT BASE ELMENDORF-RICHARDSON","LEAD COMPOUNDS"
"937",43.04805,-115.8647,"US DOD USAF MOUNTAIN HOME AFB","NITRATE COMPOUNDS"
"938",32.59327,-117.12923,"US NAVY SILVER STRAND TRAINING COMPLEX SOUTH (SSTC-S)","LEAD"
"939",29.5298,-98.2789,"US DOD USAF RANDOLPH AFB RANGE","LEAD"
"940",27.845725,-82.501513,"U.S. DOD, USAF, MACDILL AFB","LEAD"
"941",38.74739,-76.84925,"US DHS FLETC CHELTENHAM MD","COPPER COMPOUNDS"
"942",13.572916,144.897361,"ANDERSEN AIR FORCE BASE (US AIR FORCE)","LEAD"
"943",38.103329,-77.269147,"US ARMY FORT AP HILL","NITROGLYCERIN"
"944",34.400077,-103.326341,"US DOD USAF CANNON AFB","LEAD"
"945",32.845556,-106.0825,"US DOD USAF HOLLOMAN AFB","NAPHTHALENE"
"946",41.128448,-76.912266,"US DOJ FCC ALLENWOOD","LEAD COMPOUNDS"
"947",36.92132,-76.00177,"US NAVY JOINT EXPEDITIONARY FORT STORY BASE","LEAD"
"948",32.384453,-84.888632,"U.S. ARMY MANEUVER CENTER OF EXCELLENCE","DINITROTOLUENE (MIXED ISOMERS)"
"949",40.80833,-91.24666,"US ARMY IOWA ARMY AMMUNITION PLANT","2,4-DINITROTOLUENE"
"950",32.384453,-84.888632,"U.S. ARMY MANEUVER CENTER OF EXCELLENCE","LEAD COMPOUNDS"
"951",32.384453,-84.888632,"U.S. ARMY MANEUVER CENTER OF EXCELLENCE","DIBUTYL PHTHALATE"
"952",40.80833,-91.24666,"US ARMY IOWA ARMY AMMUNITION PLANT","DIBUTYL PHTHALATE"
"953",46.1095,-92.8548,"FEDERAL CORRECTIONAL INSTITUTION","LEAD"
"954",32.845556,-106.0825,"US DOD USAF HOLLOMAN AFB","NITRATE COMPOUNDS"
"955",32.845556,-106.0825,"US DOD USAF HOLLOMAN AFB","LEAD"
"956",27.421639,-97.311278,"US NATL PARK SERVICE PADRE ISLAND NATIONAL PARK (PAIS)","LEAD"
"957",32.845556,-106.0825,"US DOD USAF HOLLOMAN AFB","LEAD"
"958",32.384453,-84.888632,"U.S. ARMY MANEUVER CENTER OF EXCELLENCE","COPPER"
"959",30.832262,-92.628722,"FEDERAL CORRECTIONAL COMPLEX OAKDALE LOUSIANA","LEAD"
"960",36.688089,-84.38854,"MCCREARY US PENITENTARY","LEAD"
"961",32.384453,-84.888632,"U.S. ARMY MANEUVER CENTER OF EXCELLENCE","NITROGLYCERIN"
"962",40.80833,-91.24666,"US ARMY IOWA ARMY AMMUNITION PLANT","NITROGLYCERIN"
"963",40.988773,-76.975042,"US BUREAU OF PRISONS LEWISBURG PENITENTIARY","LEAD"
"964",34.98,-76.43666,"U.S. MARINE CORPS MCAS CHERRY PT - BT11 BOMBING RANGE - RNGE","COPPER"
"965",39.47491,-118.77797,"US NAVAL AIR STATION FALLON BRAVO 19","ALUMINUM (FUME OR DUST)"
"966",46.615389,-112.117337,"US ARMY NATIONAL GUARD FORT HARRISON RANGES","LEAD"
"967",34.98,-76.43666,"U.S. MARINE CORPS MCAS CHERRY PT - BT11 BOMBING RANGE - RNGE","LEAD COMPOUNDS"
"968",33.395111,-82.160222,"U.S. ARMY HQ SIGNAL CENTER FORT GORDON","LEAD"
"969",32.85714,-104.41274,"US DHS FEDERAL LAW ENFORCEMENT TRAINING CENTER ARTESIA","COPPER"
"970",39.14173,-77.21775,"NATIONAL INSTITUTE OF STANDARDS & TECHNOLOGY","LEAD"
"971",39.3598,-86.0457,"US ARMY NATIONAL GUARD CAMP ATTERBURY RANGES","LEAD COMPOUNDS"
"972",37.72523,-80.65436,"US BUREAU OF PRISONS ALDERSON FEDERAL PRISON CAMP","LEAD"
"973",32.85714,-104.41274,"US DHS FEDERAL LAW ENFORCEMENT TRAINING CENTER ARTESIA","LEAD COMPOUNDS"
"974",35.784431,-120.727939,"US ARMY NATIONAL GUARD CAMP ROBERTS RANGES","LEAD"
"975",39.06444,-77.88855,"US DHS MT WEATHER EOC","LEAD COMPOUNDS"
"976",39.3598,-86.0457,"US ARMY NATIONAL GUARD CAMP ATTERBURY RANGES","COPPER"
"977",33.83675,-80.493556,"US DOD USAF POINSETT ELECTRONIC COMBAT RANGE","LEAD"
"978",35.784431,-120.727939,"US ARMY NATIONAL GUARD CAMP ROBERTS RANGES","COPPER"
"979",35.784431,-120.727939,"US ARMY NATIONAL GUARD CAMP ROBERTS RANGES","LEAD COMPOUNDS"
"980",28.462238,-98.189521,"FCI THREE RIVERS","LEAD"
"981",37.177611,-93.327611,"US MEDICAL CENTER FOR FEDERAL PRISONERS SPRINGFIELD 922140 U","LEAD"
"982",34.98,-76.43666,"U.S. MARINE CORPS MCAS CHERRY PT - BT11 BOMBING RANGE - RNGE","LEAD COMPOUNDS"
"983",34.702899,-87.1225,"US TVA BROWNS FERRY NUCLEAR PLANT","NAPHTHALENE"
"984",39.9957,-77.6444,"US ARMY LETTERKENNY ARMY DEPOT","NITROGLYCERIN"
"985",34.702899,-87.1225,"US TVA BROWNS FERRY NUCLEAR PLANT","ZINC COMPOUNDS"
"986",43.572224,-112.933334,"US DOE IDAHO NATIONAL LABORATORY SITE","NAPHTHALENE"
"987",34.702899,-87.1225,"US TVA BROWNS FERRY NUCLEAR PLANT","LEAD"
"988",39.47491,-118.77797,"US NAVAL AIR STATION FALLON BRAVO 19","LEAD"
"989",47.989228,-122.223608,"US NAVAL STATION EVERETT","LEAD"
"990",44.80848,-68.8422,"US ARMY MAINE NATIONAL GUARD BANGOR TRAINING SITE RANGE","LEAD"
"991",43.572224,-112.933334,"US DOE IDAHO NATIONAL LABORATORY SITE","NITRIC ACID"
"992",34.631111,-86.669444,"NASA MARSHALL SPACE FLIGHT CENTER","ASBESTOS (FRIABLE)"
"993",46.833075,-92.195866,"FEDERAL PRISON CAMP","LEAD"
"994",39.9957,-77.6444,"US ARMY LETTERKENNY ARMY DEPOT","ETHYLENE GLYCOL"
"995",39.9957,-77.6444,"US ARMY LETTERKENNY ARMY DEPOT","LEAD"
"996",34.631111,-86.669444,"NASA MARSHALL SPACE FLIGHT CENTER","CHROMIUM"
"997",34.631111,-86.669444,"NASA MARSHALL SPACE FLIGHT CENTER","COPPER"
"998",38.51574,-77.7873,"US DOD WARRENTON TRAINING CENTER STATION C RANGE","LEAD"
"999",47.989228,-122.223608,"US NAVAL STATION EVERETT","LEAD"
"1000",32.499,-93.672,"US DOD USAF BARKSDALE AFB","LEAD"
"1001",43.572224,-112.933334,"US DOE IDAHO NATIONAL LABORATORY SITE","CUMENE"
"1002",32.499,-93.672,"US DOD USAF BARKSDALE AFB","ETHYLBENZENE"
"1003",34.631111,-86.669444,"NASA MARSHALL SPACE FLIGHT CENTER","LEAD"
"1004",32.499,-93.672,"US DOD USAF BARKSDALE AFB","NAPHTHALENE"
"1005",39.9957,-77.6444,"US ARMY LETTERKENNY ARMY DEPOT","DINITROTOLUENE (MIXED ISOMERS)"
"1006",38.5225,-77.2938,"US DOJ FBI TRAINING ACADEMY","LEAD COMPOUNDS"
"1007",32.499,-93.672,"US DOD USAF BARKSDALE AFB","LEAD"
"1008",38.5225,-77.2938,"US DOJ FBI TRAINING ACADEMY","COPPER COMPOUNDS"
"1009",43.572224,-112.933334,"US DOE IDAHO NATIONAL LABORATORY SITE","NITRATE COMPOUNDS"
"1010",43.572224,-112.933334,"US DOE IDAHO NATIONAL LABORATORY SITE","LEAD"
"1011",42.410296,-96.370047,"US DOD USAF SIOUX CITY ANG RANGE","LEAD"
"1012",34.631111,-86.669444,"NASA MARSHALL SPACE FLIGHT CENTER","NICKEL"
"1013",39.9957,-77.6444,"US ARMY LETTERKENNY ARMY DEPOT","DIBUTYL PHTHALATE"
"1014",43.572224,-112.933334,"US DOE IDAHO NATIONAL LABORATORY SITE","ETHYLBENZENE"
"1015",35.9327,-75.70755,"US NATL PARK SERVICE CAPE HATTTERAS NATL SEASHORE (CAHA)","LEAD"
"1016",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY)"
"1017",42.16183,-121.74696,"U.S. DOD USAF KINGSLEY FIELD ANG","LEAD"
"1018",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","COPPER COMPOUNDS"
"1019",38.256667,-119.228333,"MARINE CORPS MOUNTAIN WARFARE TRAINING CENTER","LEAD"
"1020",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS ONLY)"
"1021",37.121274,-76.602274,"JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS)","DIPHENYLAMINE"
"1022",39.32774,-94.93495,"FEDERAL BUREAU OF PRISONS US PENITENTIARY","LEAD"
"1023",42.16183,-121.74696,"U.S. DOD USAF KINGSLEY FIELD ANG","NAPHTHALENE"
"1024",35.413973,-97.401494,"US DOD USAF TINKER AFB","NITRIC ACID"
"1025",39.434442,-77.446769,"US ARMY FORT DETRICK AREA A","DIOXIN AND DIOXIN-LIKE COMPOUNDS"
"1026",37.121274,-76.602274,"JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS)","COPPER"
"1027",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","NICKEL COMPOUNDS"
"1028",37.121274,-76.602274,"JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS)","LEAD"
"1029",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","BERYLLIUM COMPOUNDS"
"1030",35.956264,-121.231079,"US ARMY GARRISON FORT HUNTER LIGGETT RANGES","COPPER"
"1031",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","BARIUM COMPOUNDS"
"1032",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)"
"1033",35.875299,-106.33193,"US DEPARTMENT OF ENERGY LOS ALAMOS NATIONAL LABORATORY","LEAD"
"1034",35.85951,-88.695972,"US ARMY NATIONAL GUARD MILAN RANGE(S)","LEAD"
"1035",48.999711,-117.831813,"US CBP FRONTIER PORT OF ENTRY #WA0049","LEAD"
"1036",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","COBALT COMPOUNDS"
"1037",32.3528,-80.7031,"US MARINE CORPS RECRUIT DEPOT PARRIS ISLAND (RANGES)","LEAD COMPOUNDS"
"1038",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","LEAD COMPOUNDS"
"1039",35.413973,-97.401494,"US DOD USAF TINKER AFB","CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)"
"1040",39.434442,-77.446769,"US ARMY FORT DETRICK AREA A","LEAD COMPOUNDS"
"1041",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","MERCURY COMPOUNDS"
"1042",35.413973,-97.401494,"US DOD USAF TINKER AFB","DICHLOROMETHANE"
"1043",35.956264,-121.231079,"US ARMY GARRISON FORT HUNTER LIGGETT RANGES","LEAD"
"1044",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","VANADIUM COMPOUNDS"
"1045",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","POLYCYCLIC AROMATIC COMPOUNDS"
"1046",39.434442,-77.446769,"US ARMY FORT DETRICK AREA A","MERCURY COMPOUNDS"
"1047",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","HYDROGEN FLUORIDE"
"1048",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","MANGANESE COMPOUNDS"
"1049",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","NAPHTHALENE"
"1050",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","ARSENIC COMPOUNDS"
"1051",30.310488,-89.814175,"US ARMY NATIONAL GUARD - CAMP VILLERE RANGE(S)","LEAD"
"1052",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","AMMONIA"
"1053",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","DIOXIN AND DIOXIN-LIKE COMPOUNDS"
"1054",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","NITRATE COMPOUNDS"
"1055",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","ZINC COMPOUNDS"
"1056",35.413973,-97.401494,"US DOD USAF TINKER AFB","NAPHTHALENE"
"1057",32.3528,-80.7031,"US MARINE CORPS RECRUIT DEPOT PARRIS ISLAND (RANGES)","LEAD COMPOUNDS"
"1058",32.3528,-80.7031,"US MARINE CORPS RECRUIT DEPOT PARRIS ISLAND (RANGES)","COPPER"
"1059",33.302276,-111.662809,"PHOENIX MESA GATEWAY AIR TANKER BASE","AMMONIA"
"1060",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","BENZO(G,H,I)PERYLENE"
"1061",36.3903,-87.6539,"US TVA CUMBERLAND FOSSIL PLANT","THALLIUM COMPOUNDS"
"1062",35.413973,-97.401494,"US DOD USAF TINKER AFB","ETHYLENE GLYCOL"
"1063",39.01333,-82.99805,"US DOE PORTSMOUTH GASEOUS DIFFUSION PLANT","NITRATE COMPOUNDS"
"1064",36.252072,-115.024837,"US DOD USAF NELLIS AFB TEST & TRAINGING RANGE","COPPER"
"1065",42.54587,-71.60765,"U S ARMY GARRISON FORT DEVENS RANGES","LEAD"
"1066",18.43905,-65.99418,"US DOD USAF PUERTO RICO ANG","POLYCYCLIC AROMATIC COMPOUNDS"
"1067",33.713734,-84.368266,"US PENITENTIARY","LEAD"
"1068",32.177964,-110.881628,"U.S. DOD USAF DAVIS-MONTHAN AFB","NAPHTHALENE"
"1069",40.733324,-76.344359,"US BUREAU OF PRISONS  FCI SCHUYLKILL","LEAD"
